		W0	W1	W2	W3	W4	W5	W6	W7	W8	W9	W10	W11	W12	W13	W14	W15	W16	W17	W18	W19	W20	W21	W22	W23	W24	W25	W26	W27	W28	W29	W30	W31	W32	W33	W34	W35	W36	W37	W38	W39	W40	W41	W42	W43	W44	W45	W46	W47	W48	W49	W50	W51	W52	W53	W54	W55	W56	W57	W58	W59	W60	W61	W62	W63	W64	W65	W66	W67	W68	W69	W70	W71	W72	W73	W74	W75	W76	W77	W78	W79	W80	W81	W82	W83	W84	W85	W86	W87	W88	W89	W90	W91	W92	W93	W94	W95	W96	W97	W98	W99
F0	S0	9.18281884914258	101.21076742813165	6.8124547092037515	8.958384852586375e-06	0.000548961176497062	2.070573723188795e-05	2.092035797630504e-06	1.2635656898310206e-06	0.0004848985156279232	12.430030272624064	3.940655546932421e-06	1.2186466897480386e-05	1.4016990035833965	3.7380495107922014e-06	4.939288600134589	0.0688022182648656	2.327687286293835e-05	3.4851573503926344e-05	1.9232610449611706e-05	0.0006805061089110047	6.553967267120896e-08	1.4695410050136282	0.0007819106112815957	0.006543209711813934	4.899946286509377e-07	1.3367664670499304	0.0006032630218145647	0.15618027739161264	2.981913563373948e-05	0.08304522179545265	1.6766225662212493e-07	18.84486245358112	1.3158123892962648e-07	5.4859710947124025e-05	3.173110406889433e-06	0.00236145580906984	9.7907111139618e-07	1.9926392336778746e-06	0.00010789111510349182	1.219649118936211	0.00014982169873033747	8.649630850529298e-07	6.7552176653619805e-06	6.167381506642814e-07	0.003467555153960612	5.576389705395405	3.2807403508532902e-06	7.978273334093184e-07	3.277096088421577e-05	361.21706015930334	1.5077462273777374e-06	9.03024559247873e-05	4.857260559868986e-07	3.341478976631265	5.423457379649983e-05	1.243316653311517e-06	0.021931953867432918	0.0010231418762483165	0.007096688937179846	1.992482800296542	0.0445521617247644	1.518118500185478	3.459142862723838e-07	0.017590639250297052	0.49804331091016807	3.178920868643099e-06	1.8846959806820018	3.344645823185241	0.08000957158701774	2.1691177996205512e-05	0.10199092455107098	8.685937743359479e-07	1.345644838981074e-06	1.4984917390184638	2.1475564739582827e-07	0.8424362124418295	1.4080465630466429e-06	0.0004327845822722221	1.581277022624353e-05	2.440674275765477e-05	5.386534001274691e-05	3.6542220573972945e-08	2.9623006659394115	2.508790955363503e-08	0.6629629609361993	14.346279996320925	6.627271975682632	0.0007515267429623024	0.000774417549226177	1.4860036274246172e-06	0.9110738129799452	3.179271965484311	0.00020807147862890804	0.10211783073535838	9.862514572989825e-07	3.4404525363430624e-06	4.9095181549082495e-06	0.0433992920207564	1.21165156371028e-06	0.09968979991834344
F0	S1	0.00014622985794123853	1.7965308699544008e-07	1.0796078051968429e-06	1.561023747573608e-05	9.248623326350116e-07	2.9342553389026025e-05	6.724167859532334e-06	0.012219347549138495	3.5458065008934676e-05	2.858237707954077e-05	1.3826865298318472e-06	0.004002783445243478	1.0895066576731845e-06	5.25317164304778e-07	1.0780770390070666e-05	2.3647651492556323e-06	1.3437869661551465e-07	2.4459004823241606e-07	4.567228196133906e-06	9.917705158683659e-06	1.3537329781316673e-09	1.1259717555785213e-05	1.1564527177258981e-05	2.8789154332138766e-09	0.0	1.329104222039632e-05	1.824817579748836e-08	1.0702758063205199e-05	4.778369909214538e-07	1.6139971659966252e-06	0.0015951067613424155	2.6029297643079567e-05	0.005175264583597557	0.007565740277639394	2.0087319812636852e-05	4.8712082125583254e-05	1.0268146985131602e-08	6.174106165697246e-09	4.194005029946016e-07	3.7522845210407822e-06	0.0011238976442918924	0.012565016400037446	1.2498251121554063e-06	0.02618860495798025	8.245305230790299e-06	1.867855738648294e-05	6.488658311751582e-07	2.4171887249766143e-06	6.032383066161646e-09	1.2770573471370504e-07	0.0006674625047324081	8.761810909453627e-07	0.0005008327584914976	1.4326168070217028e-06	3.407963204232753e-05	0.02448520266413727	6.425705206861245e-07	1.2694304553519589e-05	1.9230825574218913e-05	1.7018203079355538e-06	1.1086607497786038e-05	4.3247331502140904e-05	0.0007987960194400955	2.7064967458197732e-05	2.7856918323488298e-08	1.355763691003262e-05	9.504874866521465e-07	1.8343915568780086e-05	4.083857838064328e-05	0.003669278810538412	2.5740007119240193e-06	0.024165509673792444	7.578362991325354e-07	1.1103578963772867e-05	0.001089508177185278	8.665465936105863e-06	9.02673555125178e-09	1.015674207274605e-05	4.820506855812245e-09	0.0021519841871477457	8.268347499992867e-08	1.348157777588285e-09	2.382054669813428e-06	4.369785069028453e-06	0.0010619080846504376	2.4763187035126214e-05	1.9616488605797474e-05	1.0864482520123539e-05	1.5374689718310855e-05	0.010507951357876612	3.3629341770783004e-06	1.1756459513606518e-06	3.807019002703962e-06	0.0007206130212558663	0.0006160600252139932	0.008568450926673622	9.336537589502974e-07	0.0005690657324121285	0.000354522691808092	0.0005875333447927109
F0	S2	1.767391328013758e-09	4.4009964160303235e-10	1.7308231819441533e-10	1.415855523515887e-06	1.9108703235459943e-10	3.615096414783968e-06	2.631461358892121e-07	0.004182323478643968	8.306122830310879e-10	4.48087793807977e-10	9.831482809828896e-08	0.0	1.0343016479317593e-10	3.9401365435511485e-11	1.406794312986585e-10	1.2288823045525517e-06	9.318049562360826e-09	1.3920677275659282e-10	8.613106325091778e-09	1.8062452532303322e-10	6.574948281982427e-13	2.8059289570850787e-11	2.3177965720009626e-10	3.9631593347409896e-10	4.703041712930267	6.01531094097386e-11	3.9017737665979555e-11	1.3567450283948736e-05	2.8562287941311632e-08	9.35222256634931e-11	1.466892550334885e-05	6.100921057181706e-10	1.136165031850695e-06	0.0	2.262975795807054e-08	7.291554479087605e-10	0.0	2.380340837567451e-12	2.2995563376525076e-11	1.4145327727095158e-10	1.9552264490811387e-07	0.0	1.9873852080378815e-10	0.013999954964765178	0.0	1.5516901000818723e-10	2.2312143635208185e-11	8.407826798617732e-12	2.981950154689282e-10	1.0112288558847632e-07	3.194999573853516e-06	2.086461050468392e-08	0.0008089061602227144	2.604723782944143e-10	3.4933613142232446e-07	0.0	4.175686057412152e-11	1.3273784133570408e-10	2.2764971585199773e-08	4.021697442771899e-07	4.675716646306127e-12	1.995809005842109e-10	2.789726513087699e-07	6.304029913464692e-10	3.109056681013141e-09	2.596558287242936e-08	1.1184527157837041e-10	1.4388215088945978e-10	1.2591938634890521e-08	0.005575056756699405	1.5134067088045525e-06	0.0	5.8276358132040155e-12	6.535782719387017e-11	0.005786670031490904	5.3430776428823146e-11	0.0	2.3968461270109315e-10	1.0142078375762132e-10	0.0023479575624176133	1.1391151195575519e-11	2.478127863554679e-12	1.532118646294107e-10	3.7586253160365665e-11	0.0	3.81967236446687e-10	2.960446815448708e-10	1.5939671379416403e-10	2.4503793889572726e-10	1.0468273671784011e-05	9.782354099067841e-11	1.1500641601170826e-10	2.5093461182176463e-10	1.1966677642825336e-09	4.1724023933866544e-07	0.0	7.697311521347945e-08	1.1326349907550243e-09	8.051050568020208e-06	1.067653448399815e-09
F0	S3	4.264219595224157e-10	1.3131748214143274e-10	1.3149877619839302e-10	2.966743288281124e-08	2.3270031177856137e-09	2.4370657009718873e-08	1.292614324348717e-08	2.3749813415845556e-09	5.629502597722563e-09	4.0570290860928025e-10	1.9255490571199534e-06	3.4586081445700656e-07	1.0944989165063628e-10	1.5173241467727632e-10	3.518299402903014e-10	8.180013798611192e-09	8.158486711121436e-08	8.757078090918283e-10	4.420526574168687e-08	4.806927295675825e-09	1.6180500601174436e-11	0.0	4.575784463390521e-09	3.914681355320936e-11	0.0	1.6420001380404056e-10	2.8466876692543978e-11	1.7937209141952463e-07	8.567934321439354e-08	6.431769086050718e-10	1.2032829397771645e-10	9.341696960081939e-10	2.930757405785072e-10	2.3390511378704042e-07	1.1851651320778373e-07	8.12600995140635e-09	2.1535382354006196e-11	1.825581712014302e-11	1.4577358264321279e-09	1.6206711233353657e-10	0.0	6.044908543148615e-07	3.507293464268451e-10	1.1923272541474926e-05	6.376290195784151e-10	2.4346625256948187e-10	3.4430362276077184e-11	4.5086923385366966e-11	6.619372437448487e-08	4.1926490463492314e-09	1.0029290116339684e-08	7.241530086923353e-08	5.411370709842424e-06	1.3483350246319926e-10	0.0	2.312289787933886e-07	5.894072694913304e-10	2.6336091012659193e-08	9.783772153566451e-06	4.858723609697144e-09	2.972231696851528e-10	1.793361276496387e-10	9.896793711593499e-08	8.036726908072557e-08	1.0198879925829513e-09	1.371950212363892e-07	1.172050488243706e-10	2.2987451318480786e-10	3.4944752934689184e-07	0.0	5.7961660509912124e-09	0.0	2.5462423213922162e-11	1.2866405530807036e-10	1.206710852063435e-10	1.5180559835724307e-10	1.7487122855152347e-11	2.3124069363396673e-07	1.252673618643287e-10	2.4464524514265403e-07	4.976368741592965e-10	1.156998815259966e-11	1.4684253480673507e-10	3.26389254136263e-10	6.300467699062861e-07	0.0	3.051082845842945e-10	5.1364304231278834e-09	5.9462818345106266e-09	1.261290211298339e-09	9.17179210255296e-11	1.5076530735934093e-10	2.0400712060310235e-07	7.915291135442875e-07	3.057230786553314e-06	2.2782158128940548e-05	5.475653452624348e-08	1.9999813779745188e-07	1.0388462458800273e-07	7.5333591645723e-07
F0	S4	4.124839639754241e-09	7.269632379538246e-10	6.149571511965951e-10	2.134444368034808e-08	0.0	3.142722927151369e-08	3.426637998164172e-09	0.0	4.858814886495641e-10	3.495753484889038e-09	0.0	2.548904461487889e-08	4.784868913394156e-10	9.05482773255606e-10	9.530339860892232e-10	2.712473304889465e-06	8.493433500870968e-10	7.294167616880178e-08	4.435210084011699e-09	3.9817746476299134e-10	4.517273815613929e-06	7.801281594284221e-10	3.5446435969044236e-10	2.008201255772003e-10	4.423164813863708e-07	8.361105071226555e-10	5.165258598860501e-07	3.4211351630977626e-05	4.330496916263282e-09	5.37797204932412e-10	6.016027708402606e-08	4.672669582950962e-09	3.9143503665019574e-09	1.834452932126468e-08	1.054347498260921e-08	8.024289132393027e-10	2.743740833323846e-10	2.037367050340595e-10	5.5842683388018806e-08	5.521275702746819e-10	3.6125083095163404e-06	1.3579555113822314e-07	2.362807599049708e-09	2.7615028543973887e-07	0.004973242848264611	1.167791338523465e-09	0.0	5.240858388740384e-10	9.587072318300765e-10	2.5487447153400395e-08	0.0	3.474512469401175e-09	6.232184384456256e-08	6.608347459549416e-10	2.1628112175651107e-09	4.151304460234052e-08	3.048213079546395e-10	9.342320693833066e-10	2.558811660565319e-08	6.261299465158537e-09	4.799207711442284e-08	6.769290716282738e-10	1.9491383338796938e-09	4.241469845829695e-09	4.739799295491997e-10	0.0	5.482152404281538e-10	8.155906313055302e-10	9.122334325213949e-09	0.0	3.5985636284530008e-06	2.1130776957847065e-07	2.1926390650962116e-10	5.900797471238808e-10	4.7948704270571506e-08	7.543176311184088e-10	1.67844206614066e-10	3.355396208723699e-10	2.226805693072885e-05	2.9748153531706528e-08	8.994188945925177e-07	3.4283269960484956e-07	4.6074842651804657e-10	3.8963226844876265e-09	6.786591303050382e-08	4.255945558238417e-09	1.435135329445648e-09	4.284677991081369e-10	4.2487318070200715e-10	1.8912139925856045e-08	4.99975914305854e-10	6.569880712379491e-10	3.8488792971871484e-10	3.0125545216428874e-08	2.317296039967664e-09	0.0	3.6791728780567644e-09	1.3897311906091299e-08	1.5537697825088288e-08	2.5382928234666448e-08
F0	S5	3.7692105862174783	0.03657693417898134	4.031967218947776	0.0	1.9998635684072152	0.0	54.01976053530654	0.0	0.00988994609764205	0.0	0.1764521999057024	0.0	0.26266908085809126	0.5786106571541436	1.2063039822032235	0.008561519653547078	0.11525241493110441	0.04187937081642755	0.3034369231657108	0.01755284068106357	0.41556700957214016	0.14227232035157222	0.016697994570429222	0.0001732395944666538	0.0	0.12893723019702913	0.5283797440501385	0.010425157876325333	0.3246328274389814	0.00524335962444902	110.37923796705323	0.0	0.0	84.88768320505564	0.0	0.012989798103934108	0.0	0.10928289612590542	0.11496306658967087	1.2842821417865085	0.0	0.0	0.0	0.0	0.0	4.591005935028485	0.23679071426073955	0.011606703548793621	0.023364149789150322	0.0	0.0	0.27307551012593956	0.0	4.295523734876288	0.15189058513477766	0.0	0.002318901671023147	0.0003589385346805133	0.0	0.020848028749479327	0.026140524196485784	0.23678785545685554	0.0	0.012684818383702213	7.927291349187422e-05	0.0	0.0	3.461791747564124	0.0	0.0	0.00825388139095461	0.0	0.14061260404898512	0.3228242307659891	0.0	0.2728350543440238	0.15509372223149656	0.011786013317978015	0.0	0.0	0.36702801216924397	0.0	0.0	0.012576192930630371	0.13239011460822672	0.0	8.922118792184502	0.01415572220290404	0.015862971333626495	130.3762894981093	0.17828854067756225	1.0453686785001377	0.014416033420425021	0.031316653454407165	0.0	0.7379269369695894	0.0	0.027286178448947287	155.57326351337593	0.038596289251644905
F0	S6	0.0	1.2833608688482486e-09	2.196934963088827e-05	3.4856870388255036e-06	0.0007675208545930445	0.0	0.0	0.002276813766387043	0.00021403482827196901	0.005235728907006358	1.924247657755337e-09	0.0004307882455989436	1.3082890198849579e-07	0.0	0.0	0.8561283938874255	9.768549238401834e-07	0.0002639728707621987	0.0	0.0	0.0	2.0721886302331415e-06	1.1934975444776204e-05	0.0	0.019668338938659432	0.0	0.0	110.40217299504239	0.0	8.932852694911409e-09	0.0	0.0	4.581333785838268e-07	0.0046175234627759045	3.3230435669216826e-08	0.0	4.624501216009059e-06	7.860598055682268e-08	5.694011563290332e-06	2.2213121401678622e-06	0.0010678206598930028	0.0	0.0	0.0	0.1776915527790836	0.0	3.249062754917905e-06	0.0	1.237584576859235e-07	1.082044800223765e-09	0.0	0.0	0.0	8.61771335306248e-07	0.0	0.0	4.8080903377178297e-08	4.645337027336558e-05	3.253623649090373	0.0	0.0	0.0	0.0	0.00018712704313811435	1.9063610509390547e-10	0.0	1.7201037231137976e-05	2.198989370340682e-06	0.0053927548171662735	0.0	1.113700058090661	0.0	0.0	0.0	0.0	6.363975382399478e-07	1.910710793919285e-07	6.286977074869139e-06	6.725604730777036e-06	0.00038019539793895165	0.0	1.846823831603287e-05	2.6229487774538445e-05	8.157952400577781e-08	0.00019125593771451559	0.0	0.0	0.0	9.798874106748261e-06	0.0017342020778363127	4.7153739993741807e-07	7.29564635721308e-07	7.081591890951918e-06	0.0	1.0010592069362859e-05	0.0006240582578583601	1.1616056592264239e-06	0.0	0.014044492953930244	0.00021448372400863214
F0	S7	0.0	0.0	2.3102062121699375e-08	4.9491378443892915e-06	4.195520311297798e-07	0.0	1.2005893943433151e-05	0.0	0.0	2.888090812422683e-07	0.0	0.0	6.042818755529511e-08	0.042345827387674694	0.0	0.0	0.0	0.0	3.2715616087342194e-06	1.0725895266825185e-07	0.0	0.0	0.0	0.0	0.0	0.0	1.73131868939153e-06	4.7207426127105695e-06	8.026696083099628e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.902093157149205e-08	0.0	2.079782272001494	0.0011629040539036617	4.592222294006847e-05	0.0	0.0	0.0	0.0023171186933881247	1.9366278362818842e-05	0.0016869151789800818	0.0	1.1115642507189486e-06	0.0	0.0008528785795894959	0.0	0.0	0.0	0.0	9.995713416188743e-05	0.0	0.0	3.773706598038296e-07	1.8987255898214419e-07	0.0	5.233525814909014e-07	1.5161724095136384e-05	0.0	0.0	4.40032698478799e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.966346566764539e-07	0.0	0.0	6.443067293141413e-07	2.0608965060483277e-06	1.8576352897470378e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1244393688473615e-07	0.0	0.0	3.5742297750764917e-07	0.0	0.0	0.0	3.2011522559186176e-07	0.0	3.2126436873902097e-07
F0	S8	0.001416046600986179	0.0031073519135175844	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0009281817384813534	0.0	0.0	0.0006685040864774075	0.0006030915263133705	0.0013858838235629202	0.009181820547527458	0.0015577028844807627	1.2422478596240595e-05	0.03915487894803619	8.381427820028373e-06	0.0	0.0003868146755916486	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.974876932885629	0.02578888365113774	0.0	7.786703919814777e-05	4.068122432316015e-05	1.0835226117676148e-05	0.001483050762145286	0.0	0.0	0.0	0.0	0.0	0.0011577687198365172	0.0	1.4847331710358326e-05	0.0	0.0	0.0	0.0	0.0	0.0015653774868945186	0.0	0.0	0.0	0.0027961941648078246	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002955442682794106	0.008383412334070924	0.0	0.0	3.3647907393407955e-05	0.0	0.5096602748000832	5.41477716937611e-06	0.0	0.0013585463111859446	6.453119413168619e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0006245405987724683	0.0018133838754470614	0.0	0.0	0.0010453669134611752	0.05799724434892059	0.0	0.0	0.0	0.0
F0	S9	0.008569690712014995	0.0	0.0006683176114988467	0.0	0.07916725602128798	0.0	0.0	0.0	3.0341462089027144e-05	0.002667631195045994	0.0	0.0	0.0	0.0	0.007872743311914952	0.0	2.1228858502618877	0.0	0.0	3.877831497708948e-06	100.42498072895714	0.011061889700423912	2.1500647289225382e-06	0.0	0.0	0.0	44.1763827916694	0.0	0.0	8.56693932398938e-06	0.0	0.009199919827376443	0.0	1.5407604969941935	0.0	1.596851124668651e-05	0.8147052429490359	0.013436940863838974	0.0	0.0	331.0490354578079	0.0	0.0	0.0	47.06691762395721	0.0	0.0	0.5561738341990732	12.59416691919698	0.0	0.05675426867127055	0.4257974756538212	0.0	0.0	26.31804595435879	0.0	5.595683801944391e-06	0.0001605243497965167	3.1937026059597697e-06	0.0	1.1351215120562433e-05	0.00010365161790869046	0.21058776415659705	0.0	0.0	0.0	0.0018628475430368739	0.10550118991212094	0.0	0.0	1.2962452551477936e-06	0.0	1.3058033627339791	0.0	0.0	0.031238700668779908	0.0	0.0	0.0	0.0	0.0	28.936590989224623	0.0	0.0	0.0	0.0	0.008671355461188962	2.6844637904020633e-06	0.0	0.0	0.0	0.0	0.0	0.0	21.15323460476276	0.0	0.0	0.00043117021012874517	0.0	0.0
