		W0	W1	W2	W3	W4	W5	W6	W7	W8	W9	W10	W11	W12	W13	W14	W15	W16	W17	W18	W19	W20	W21	W22	W23	W24	W25	W26	W27	W28	W29	W30	W31	W32	W33	W34	W35	W36	W37	W38	W39	W40	W41	W42	W43	W44	W45	W46	W47	W48	W49	W50	W51	W52	W53	W54	W55	W56	W57	W58	W59	W60	W61	W62	W63	W64	W65	W66	W67	W68	W69	W70	W71	W72	W73	W74	W75	W76	W77	W78	W79	W80	W81	W82	W83	W84	W85	W86	W87	W88	W89	W90	W91	W92	W93	W94	W95	W96	W97	W98	W99
F0	S0	3.696003481589757e-12	1.8567958279648927e-12	3.5679474627691993e-12	1.889402532599518e-12	3.764234482959914e-12	1.0138335037339651e-10	3.722410931301185e-12	3.840161364181144e-12	3.590520960201778e-12	3.7809882033821037e-11	3.563210681589701e-12	2.78375137912036e-11	3.879646213335008e-12	3.5981174438906453e-12	3.809868535572913e-12	3.905211548017592e-12	5.057012812230145e-11	1.6208292886068996e-12	3.5797972712513707e-12	1.8203884048026183e-12	1.6598656609903053e-12	3.533765865768929e-12	3.5191180017909176e-12	5.5433759816417795e-12	5.547816791141106e-12	1.8874945263721883e-12	3.797076752889635e-09	2.3908050023023073e-11	1.867614816968793e-12	3.5429691364465795e-12	2.7196373069631205e-11	3.541232596291059e-12	1.895525612511102e-12	1.7233482319160225e-12	1.6959851241480901e-12	1.2249911068801732e-08	3.851186797881415e-12	3.961236781576434e-12	7.337166097011204e-12	4.665266356048134e-11	7.506909307058572e-12	3.827882967275688e-09	3.87503461223091e-12	1.940737362482197e-12	5.5896596874621545e-12	3.578510346264717e-12	3.604242678865215e-12	1.5939207591908672e-12	1.6474862932739852e-11	3.473657025456348e-12	3.5362308564125507e-12	3.2990304503389294e-11	3.6165693108021143e-12	3.572729572335313e-12	1.851074529034501e-12	1.739726103960415e-11	3.684078894501386e-12	5.5098051681787564e-12	7.579561039753085e-12	2.9631739496105276e-11	0.24362001133259603	1.8445249881822632e-12	1.868258813167192e-12	3.7216009987270885e-11	2.9207001318414726e-11	3.919767232127897e-12	3.866060235407522e-12	1.709963261166247e-11	1.8689152865224985e-12	5.4736611121990346e-11	1.9314080142919477e-12	3.56667763358799e-12	6.5007450491096254e-12	3.6137888509404993e-12	4.794954505362366e-11	1.9206927487029836e-12	3.550096612515634e-12	0.03355370222550319	2.9222630685672347e-11	1.8859346708924437e-12	1.5835071318572087e-12	5.522582491995085e-12	5.5538477727472085e-12	3.6312281134345223e-09	1.8596937807037883e-12	3.5762660253968506e-12	2.937444873008665e-11	1.4584357209608671e-12	2.101418745636361e-11	4.69249812021069e-11	1.675397481430988e-12	3.886792427880035e-12	5.2316810048227053e-11	1.8448123613035768e-12	1.6738055646826982e-12	4.1691838130033214e-11	1.8727510107967538e-12	3.5182795750471804e-12	1.6602072546565493e-11	4.3230511903876424e-11
F0	S1	3.2475071482360877e-10	1.2795779937326043e-09	5.458346493378612e-10	2.1748303308705853e-09	1.0574722446262217e-09	1.855158422147851e-11	2.8987804351352776e-10	4.882155252449311e-10	4.861249815890693e-10	1.998566937972802e-05	4.668455682850935e-10	0.0	1.0813435105760155e-09	4.957032703562188e-10	1.5163655584458512e-09	1.1811600306428734e-09	0.00023975612826660568	1.0618509651686187e-08	4.855309052859106e-10	2.3395552317173537e-09	5.51457923027594e-09	4.759988995356894e-10	4.4962750504357544e-10	2.1352616977042687e-08	7.499780255083675e-09	0.0	7.862834060017998e-12	1.8000630850714417e-06	2.059764461480273e-09	4.423127514509585e-10	1.576532000474236e-06	5.131585689491382e-10	1.0405193233417671e-08	5.078112374980082e-09	1.0110766356437334e-08	3.5067937944410537e-10	4.3307784498176386e-10	1.0219979884358028e-09	1.9744767845122184e-08	8.439871073018737e-08	3.115294353919715e-08	1.235946489602171e-09	3.513150245306308e-10	6.870996273929292e-09	7.524907104710014e-09	3.977319741844697e-10	3.576055784974374e-10	1.0914253977417206e-08	9.533665988429707e-08	6.559883488164645e-10	5.264548978012466e-10	1.271718769112526e-10	3.261580633169414e-10	4.667717966011565e-10	2.291432832539248e-09	2.451044077143177e-10	3.6725816346451727e-10	9.813747055742616e-09	2.1426466091361598e-08	4.661516462909514e-09	0.0005076872376583487	2.263488327367378e-09	2.1932999203358055e-09	0.0	5.080655782072855e-09	1.077229397370138e-09	1.055857301329064e-09	1.1445017880104452e-08	3.956381249204237e-09	0.00011520326485254798	1.0253062136196065e-08	4.777048370444884e-10	2.432947944105844e-08	4.2457400066813187e-10	1.6168335161532747e-11	8.506786465728507e-09	4.386811870652626e-10	3.465938817090018e-05	4.652684946112332e-09	2.236919517635295e-09	1.1824687970782932e-08	5.467340810324665e-09	6.270019152892682e-09	3.03099080450424e-08	2.295922152866544e-09	3.7066796122274364e-10	1.1805393535044703e-08	3.655371012194446e-08	3.7783038054171835e-09	1.69170203450644e-11	9.482507929624263e-09	1.0833150326462893e-09	0.00010620012741695781	2.1827780550498243e-09	9.969000352817815e-09	0.00015587283728553137	1.1074503457290943e-08	3.976300881006024e-10	1.563876274564202e-08	8.252047741028114e-11
F0	S2	3.064653373060127e-05	3.6647108450135666e-06	3.66740168414926e-05	3.673774793858272e-06	4.371377527903144e-05	270.1350380787974	3.087613061788299e-05	3.3404582478115776e-05	4.772920358488661e-05	0.0	3.6195652716659254e-05	0.28359229126871716	1.288361074216195e-05	5.118341577347884e-05	1.3583210740624196e-05	1.3167379278756964e-05	0.5392185124422825	0.003369351436607857	4.85103494998995e-05	3.6987465357760446e-06	0.003420908049592088	2.4358181922532224e-05	2.4805280046474753e-05	0.00015364541879186018	0.0017805434750730624	0.0	37.61044248017457	0.04410790461377735	3.7610998057927173e-06	3.59306564377762e-05	0.24220367758755937	5.071907802303038e-05	0.04284395108908506	3.937134807057932e-06	4.038459671941964e-06	679.0119384695316	2.058913326210765e-05	2.4538019245778915e-05	0.006652136831553555	6.064053821586807e-06	0.008125796382220744	1022.9187935731394	3.712105244785793e-05	0.05950085511465798	1.4444931902019254e-05	2.40705175944038e-05	2.1492589866245845e-05	0.0034683104104835634	0.0	3.807541009529731e-05	5.021847850763315e-05	0.46102160458829133	0.0	3.594663010381221e-05	3.7206331378626034e-06	0.0012984199975173427	3.434808561818441e-05	0.0016712589136233563	0.007302872557404319	4.875826988006033e-05	2215.992820931827	3.731001872024207e-06	3.7626170511156762e-06	0.5182954671743352	0.0	1.2568283965700894e-05	1.2946647501229806e-05	4.866211935807038e-06	3.8050683233539723e-06	0.0	0.05463658868107989	3.597096539115673e-05	0.0004289745169921896	4.407108570156388e-05	0.002166696476875257	0.055710603193818646	2.3849869599718665e-05	3376.6708010977063	4.8302381466456485e-05	3.6835679185707334e-06	0.0035694810294047167	1.4520323360110308e-05	0.0007442467469330192	0.0	0.0	2.350807708652243e-05	0.0	0.003095135134830178	0.0	0.027743531827973296	0.0032358154479307805	1.3052457001586066e-05	0.5970654800203983	3.7061223816582104e-06	0.0031338159744297937	0.10554228556395898	0.05573974005266805	2.4143653582939518e-05	4.926090415856902e-06	29.564732466998244
F0	S3	8.665698266770188e-12	3.3778528947800523e-10	9.576887379065723e-12	3.4831404878050304e-10	1.0583256430641645e-11	1.0470892917526853e-07	8.637750569884366e-12	9.62707310294195e-12	9.492891630461418e-12	6.357136809813287e-09	9.968004292135878e-12	3.762164244874199e-09	1.0060111734784998e-11	9.993854464089703e-12	0.0	1.1165946475433013e-11	7.472770651553446e-09	5.019550135034883e-10	9.54194399562936e-12	3.368211560157761e-10	4.345833721508836e-10	9.908440434499938e-12	9.905980508928338e-12	1.0427926685696774e-11	4.859804705320261e-11	8.60691241217811e-10	1.8706057555279471e-06	3.5064315638960126e-09	3.279984951965023e-10	9.18501504461822e-12	3.400618774650201e-09	9.839707312523604e-12	6.086014036957281e-10	0.0	3.757093302887662e-10	3.7988969123281236e-06	9.581356555720851e-12	9.984320032687682e-12	1.8651837908202012e-11	2.0281046516736356e-10	2.1614006830971506e-11	0.0	9.105693282642114e-12	6.539571938975077e-10	4.11591519422665e-11	9.66674628818522e-12	9.778566787278577e-12	4.888180555047734e-10	0.0	1.0194133751447947e-11	1.0010449271393978e-11	0.0	9.378812805395278e-12	9.421429835114804e-12	2.7060955237129895e-10	2.3877547392011382e-11	9.253043304514061e-12	4.860491196030489e-11	2.036402505574887e-11	6.849477856173845e-11	134.45841391131356	2.7109952095294795e-10	2.6710895367409304e-10	5.008457461903394e-09	6.820615957850838e-11	1.0192790453926579e-11	1.0132037923048858e-11	9.431091899635486e-10	3.4882231558988453e-10	8.009235265567118e-09	6.625969524363874e-10	9.395067647820057e-12	1.2930076230439634e-11	9.797881537482497e-12	8.782743345930956e-09	6.84872790991174e-10	9.368983440973589e-12	0.0	6.801432196820477e-11	2.686347462875536e-10	5.068991720048552e-10	4.09882274189902e-11	4.729382667413864e-11	8.629837606858015e-06	2.734992019442828e-10	9.259403409703566e-12	7.280589631188031e-11	4.933964324218962e-10	6.25754198985392e-11	9.914522880194412e-09	3.6648863899355785e-10	1.0942502582528041e-11	7.02358693767429e-09	3.5434483159119895e-10	3.775788255998668e-10	0.0	6.894811391808508e-10	9.347177781536671e-12	9.657373582985969e-10	2.090506147174008e-10
F0	S4	866.8716064893649	3771.793379181287	854.7966654288052	3788.254630670644	290.8502348308903	0.0	866.243539477588	879.6158526630971	855.3946167698375	4236.872751982767	855.6614817565228	4185.230751983136	295.3856647365543	854.8501136112701	300.7837034699846	296.85753314887836	4281.330685877981	3846.1012064104343	854.8495804333577	3785.4866146711975	3829.232158574619	856.013026021721	858.1696696969739	15.870805415457363	110.63734667700889	3858.2221286752997	0.0	4209.889004331431	3789.7501803331515	858.5941385734955	4185.455319287171	855.7569237190461	3846.7648916455682	3798.8485677656886	3807.388716775831	0.0	879.8908682656635	295.54378229658215	382.4156690549957	177.9079085622048	374.60030442563027	0.0	888.914461596504	3829.962493266715	113.35159093075447	856.1206043480071	862.1291488364714	3842.2250636496096	4128.443807126957	857.71861845948	856.994198040786	0.0	867.2240942932497	855.6608531485507	3787.0984229409337	0.0	856.8713642166814	113.90636852642382	397.14487966034665	816.5504698646496	0.0	3787.13743297697	3788.265938843607	4109.2327958035385	819.3485756136912	294.5532710905272	296.0867256506374	4026.5134624631737	3796.469231946107	4140.887550541469	3846.681218226117	858.0887758907642	35.84779782178242	865.0688764460228	0.0	3849.6608326488567	856.3662714103396	0.0	818.6247705043919	3788.0457879593605	3841.0939644382643	104.5329545146756	112.48524612671599	0.0	3786.6374495088967	856.4277070073547	811.5922805315311	3862.084065028837	773.2262651932291	0.0	3843.8613058099313	300.11586713292644	4092.9021210304127	3787.5843572045496	3843.1201236833886	4289.327325454588	3846.1381864755685	857.4457819286076	4026.314664837236	0.0
F0	S5	0.0010154122182671292	0.0	0.0011429263144851936	0.0014169243404450389	0.0	717.2038020119614	0.0010062462616430103	0.0011201848949012186	0.0	0.0	0.0011390472980709156	0.0	0.0005968331497868177	0.0	0.0	0.0005965679665415409	0.0	17.572262437681438	0.0	0.0013941021786760838	17.897335270520184	0.0	0.0	5.198483045044262e-07	0.0	0.0	0.0	11.608080474457559	0.0014612347422437394	0.0011474202400511637	0.0	0.0	0.0	0.0	0.0	2194.6167436570167	0.0	0.0020948665377184582	0.0	0.00041216271008109493	0.0	0.0	0.0	0.0	0.0022629965538344533	0.0003661722010023339	0.0	17.53392056308387	0.0	0.001161249966292756	0.0	0.00038911134970833616	0.00034748757875806643	0.0011322974695870706	0.0014146203901278373	0.0007354549294985147	0.0010891440141681445	0.0	0.0	0.000902471066119122	0.0	0.0014319333748459263	0.001423495540272394	0.0	0.0	0.0005978417276692054	0.0006001765188647883	0.0011336542313067448	0.0	0.0	0.0	0.0011389738638932481	6.902689301868956e-07	0.0	0.030073550384961505	0.0	0.00036614831256778877	0.0	0.0009127322097078503	0.0014520541328554822	17.601977597271908	0.002500787161537212	0.4564712426000504	0.0	0.0014259334017128532	0.0	0.0	16.407066496519384	0.0	0.03095888306029466	17.421742708202967	0.0005997009986314438	0.0	0.0013882810037828118	17.646864040967372	10.214567334595822	0.0	0.00036807035448588804	0.0	0.0
F0	S6	5.822860805499176e-06	0.0	0.0	0.0	0.0	6.612311739587341	5.222116409696728e-06	6.9215331545033946e-06	0.0	0.0	6.727287033212778e-06	0.0	6.997459426952673e-06	0.0	9.219447815431106e-06	7.494313042441769e-06	0.03750931923818628	0.0015237034343708288	6.853955786076668e-06	0.0	0.0010588240030564302	7.1412030240978716e-06	0.0	0.0	2.7436302966642848e-05	0.002349922388883669	2463.661017488973	0.0061168130348389855	0.001468004046221103	6.329701692718684e-06	0.004449383976698362	0.0	0.0014789919411199598	0.0028759243862812533	0.0	1489.4781374138308	6.831632834460133e-06	6.2491936376553e-06	0.0	0.00023547050279741394	1.9623326952585645e-08	2735.761614726199	6.2605517876185055e-06	0.0	3.432240296817091e-05	6.3164803835846595e-06	6.712374237070029e-06	0.001522080189918698	0.061546715966174094	8.654387219606782e-06	7.313583358006737e-06	0.0	0.0	6.712987117431253e-06	0.0017875344812838746	4.704367229300898e-06	0.0	3.381014585667293e-05	0.0	0.0	0.0	0.0017167423626004018	0.001685136586745623	0.0	0.0	7.034043586785363e-06	6.982675202576947e-06	0.012870398597790315	0.0022623502921711486	0.0	0.0	6.810111313294521e-06	2.5728471568754617e-08	0.0	0.06686705571300902	0.0	6.729670513805536e-06	0.0	8.955991374719607e-05	0.0	0.0	2.78429674270092e-05	2.353068205303076e-05	2653.7073333141193	0.0017259456344627152	5.989554083717014e-06	0.0	0.00334688052375674	7.441793808897091e-05	0.07283349240346516	0.0013130054291680467	7.022510198177701e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
F0	S7	3798.262985173432	0.0	3836.6360613470188	0.0	3162.8371638624985	0.0	3798.136609991712	3830.7828818904354	3836.4490500138154	0.0	3836.2150242293174	0.0	3129.1573633117423	3836.464209808488	3133.5188821137035	3128.8048809474417	0.0	0.0	3836.472671557796	0.0	0.0	3835.130168801848	3834.4327185777693	0.34343717167604526	0.0	0.0	0.0	0.0	0.0	3835.3869097145375	0.0	3836.17232395191	0.0	0.0	0.0	0.0	3830.0760062856352	3131.862159028664	0.32738841288528736	0.0	0.0	0.0	3792.4386426739434	0.0	0.0	3835.200085595694	3802.9621702828454	0.0	0.0	3835.6313531209585	3835.7535454741587	3989.130959890824	3800.12079276787	3836.1917586283807	0.0	4032.0452210984845	3833.181114498806	0.0	0.0	4399.663041135231	0.0	0.0	0.0	0.0	4393.921596061437	3127.1449826191606	3129.740273216976	0.0	0.0	0.0	0.0	3835.313061364347	0.33541971179510294	3798.0591755484897	0.0	0.0	3835.0086315079693	0.0	4400.135198166878	0.0	0.0	0.0	0.0	0.0	0.0	3834.9104422151418	4432.464338795759	0.0	4322.018788258679	0.0	0.0	3130.16388800599	0.0	0.0	0.0	0.0	0.0	3834.7466558256133	0.0	3919.5186386961095
F0	S8	1.051534098574634e-10	0.0	0.0	5.4878049678245535e-14	0.0	0.0	1.0469968322168381e-10	0.0	1.4626947212540775e-10	0.0	1.18291041951369e-10	0.0	5.7367078523679255e-11	0.0	5.983685158160946e-11	0.0	0.0	1.296546046866083e-11	1.4825219784258476e-10	0.0	1.3301171881285292e-11	8.97933376636485e-11	0.0	0.0	0.0	0.0	5.258678076990115e-13	1.0509552102602168e-10	5.443802688280304e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.984675180310706e-11	1.2803159209115252e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.988059644246685e-11	0.0	0.0	0.0	0.0	0.0	8.407288347264125e-11	1.173248079405538e-10	0.0	3.142691754310181e-09	0.0	0.0	0.0	0.0	2.9382617165431235e-11	5.4261351061867385e-14	0.0	0.0	0.0	0.0	0.0	6.568428622485395e-13	5.5745060224211544e-14	0.0	0.0	0.0	1.0557731770111082e-08	0.0	3.083915808300436e-11	1.4013137366512186e-10	0.0	0.0	5.144234398061385e-10	0.0	0.0	0.0	3.0028021105647004e-10	0.0	0.0	0.0	0.0	1.1885925893536046e-11	0.0	1.6001967535335755e-10	0.0	5.898713329173107e-11	5.548197414636949e-10	0.0	0.0	0.0	0.0	8.939077610845534e-11	6.533688671330647e-13	0.0
F0	S9	0.0	1.9882690576312465e-09	0.0	2.0660726634654814e-09	0.0	0.0	4.815266980370103e-05	5.4374812350264264e-05	5.228777632183189e-05	0.0	0.0	0.0	2.1104584867308745e-05	0.0	0.0	0.0	0.0	0.0	5.2839419175927814e-05	0.0	2.9842727703065584e-07	0.0	5.2789758050235314e-05	0.0	0.0	0.0	0.0004918815616636659	3.0872389532178673e-07	2.052177500065417e-09	0.0	2.074546002743063e-06	0.0	3.081559285093642e-06	0.0	2.094792197179592e-09	0.0	5.388796819224981e-05	2.07675865723817e-05	1.2952775430920567	1.4159127311098295e-06	1.2453816129231874	0.0	4.995698329901465e-05	0.0	0.0	5.2329790779336835e-05	4.845444232622297e-05	2.873036573577198e-07	0.0	5.362310587682391e-05	0.0	391.2056114764147	4.9423524936441027e-05	5.18120629577989e-05	2.068239902787501e-09	0.011099904011862435	5.0543880116863524e-05	0.0	1.3598883437445792	0.0	0.0	2.0210778736400013e-09	0.0	0.0	0.0	2.0862614413058602e-05	2.1025317648544657e-05	6.308780423982301e-09	0.0	0.0	0.0	5.2199039382129474e-05	0.0	0.0	0.0	0.0	0.0	0.0	8.30334721988806e-05	0.0	0.0	6.287745360689797e-07	9.273783296207406e-06	0.0049182291841605216	0.0	5.172406610360227e-05	0.0	0.0	0.0	0.0	2.9713142331330826e-07	2.1555158067879233e-05	1.4989885824821776e-06	0.0	0.0	2.1760200737030548e-07	0.0	5.215020339544594e-05	6.2072139828901745e-09	0.0
