		W0	W1	W2	W3	W4	W5	W6	W7	W8	W9	W10	W11	W12	W13	W14	W15	W16	W17	W18	W19	W20	W21	W22	W23	W24	W25	W26	W27	W28	W29	W30	W31	W32	W33	W34	W35	W36	W37	W38	W39	W40	W41	W42	W43	W44	W45	W46	W47	W48	W49	W50	W51	W52	W53	W54	W55	W56	W57	W58	W59	W60	W61	W62	W63	W64	W65	W66	W67	W68	W69	W70	W71	W72	W73	W74	W75	W76	W77	W78	W79	W80	W81	W82	W83	W84	W85	W86	W87	W88	W89	W90	W91	W92	W93	W94	W95	W96	W97	W98	W99
F0	S0	1.3793710928935618e-14	1.7082867912867088e-14	1.3435543638521484e-14	4.881551257345056e-16	2.4462539776617776e-13	1.4480315112391173e-14	2.4267399205178795e-13	4.77739508205714e-16	3.2193613176832e-13	5.6355262747521394e-14	4.722340379516503e-16	3.2536216546675564e-13	1.1702182853146565e-11	5.988104748666495e-14	1.748835132267955e-14	5.406854127269812e-14	2.4555619946011343e-13	4.717955877800714e-16	2.4439063448734237e-13	5.0585802061422206e-14	2.4297201416032524e-13	4.919116300398442e-16	3.2578625854339614e-13	5.013026691853831e-16	1.4333936778361443e-14	1.4246075544763353e-14	2.824888244020558e-13	1.5881504085570233e-14	3.2480487349840155e-13	2.404776880539094e-13	3.2880113214684606e-13	7.575330266526145e-14	4.928388442239389e-16	5.06565127330514e-16	5.069698816935653e-16	1.6573449676800023e-14	4.818550522424705e-16	1.417997083583924e-14	1.6666268375666913e-14	1.95373177398108e-13	4.765720621783256e-16	1.870705182145655e-14	4.77628016615578e-16	5.0720433918135e-16	4.849773307280915e-16	5.631760912577388e-16	1.5714074088196166e-14	1.270916249541054e-14	1.5683947282148098e-14	4.774980836357472e-16	2.5030617788250904e-13	1.0575988323653073e-11	1.9765988945264642e-13	1.524679756709916e-14	3.2411641581193185e-13	2.485664060130232e-14	1.0172760533152373e-10	1.5773012343637557e-14	5.985519065172135e-14	1.3025596375303618e-14	2.4203775027146055e-13	1.7516952604035544e-14	1.348272731361639e-14	9.173877521743086e-11	3.880688065007773e-14	3.260629299820769e-13	6.418143686018471e-11	8.501739492020639e-14	5.100943096214699e-16	4.905455023815432e-16	5.998667411148873e-14	4.807866157364471e-16	1.4264319677160453e-14	5.635011920750612e-16	1.4447330050515934e-14	1.9609231486991797e-13	1.4735292998581985e-14	4.918267109481992e-16	3.2872485300275383e-13	9.914711589492635e-11	1.4821647567039656e-14	1.4757811435753942e-14	6.28240215503382e-07	1.722285699492346e-14	3.173165309821386e-13	1.6732190967541913e-14	1.4459241794743716e-14	2.4935558400954844e-14	3.213947617425778e-13	1.7967802969135346e-14	1.2935078555102083e-14	5.062422126930019e-16	5.554107825937008e-14	2.217050492011703e-14	2.8411553464004586e-13	6.033640168239631e-14	4.778847872014572e-16	4.885989684452415e-16	4.931850627357207e-16	5.338442383848178e-16
F0	S1	1.278021936450874e-10	1.9193107786389784e-10	1.175396057285564e-10	7.794389134839365e-13	6.069144122756335e-08	1.5433883719639238e-10	5.7859510113184506e-08	7.463963442875023e-13	4.647144103011519e-08	1.1920923897651366e-10	7.211502052836493e-13	4.592280579395738e-08	2.8100628432169467e-05	1.3172539423326567e-10	1.6826064802253768e-10	1.2425955237286008e-10	9.564391914332542e-08	7.198078110537148e-13	5.988775944232561e-08	1.4005532106995948e-10	5.7704529929754177e-08	8.041131188739186e-13	4.483676776175376e-08	9.31372038067488e-13	1.4131802915606316e-10	1.4214648497798707e-10	4.337184536593099e-08	1.528692028702722e-10	4.7727982321091234e-08	5.3039669927619405e-08	4.851020862605603e-08	8.405420141703319e-11	8.082734736570566e-13	8.484709048491539e-13	9.843568494366485e-13	1.3591076288285968e-10	7.707952352438309e-13	1.410094960127361e-10	1.4075247836448057e-10	9.153043618966275e-08	7.44544172583452e-13	2.1965277280207592e-10	7.536870856549323e-13	0.0	8.032740538124817e-13	1.5263855611758698e-12	1.9974835871757244e-10	1.5595099382541542e-10	1.9986016326324154e-10	7.696473339577775e-13	6.063776427620497e-08	2.5449245507619984e-05	8.025746429236033e-08	9.62672776503568e-11	4.709515538885989e-08	1.492350791767663e-10	0.0021691967042926936	2.011630706743683e-10	1.3110168410492453e-10	9.81596368479346e-11	5.778562310726451e-08	1.8684326857670042e-10	1.1171296888811137e-10	0.0019535435440782498	1.8756812433129238e-10	4.72285971482799e-08	7.771652717309573e-06	8.248570993971403e-11	8.732059472839189e-13	0.0	1.2956963514166218e-10	7.788798591487114e-13	1.5127874905957617e-10	1.535106693454263e-12	1.5293700878501805e-10	6.775736628518687e-08	1.5394518596459077e-10	8.048552641401397e-13	4.766861143502371e-08	0.0	1.5784374730287326e-10	9.520616201567507e-11	2523.4154824206316	1.5347689092982388e-10	4.592188314772948e-08	1.5735073846614774e-10	1.5335252058357008e-10	1.511685661557532e-10	0.0	2.0323307155957287e-10	9.413241326414466e-11	9.486121454720175e-13	1.2100104758107855e-10	1.877274420760951e-10	4.346725126255984e-08	1.3008925190312288e-10	7.38669487948399e-13	7.91479914010605e-13	8.09891471069896e-13	1.3222781544626548e-12
F0	S2	4.234069310796155e-12	6.086234329671079e-12	4.352051962493368e-12	5.3439705674194874e-14	1.5163530507696845e-09	4.3294866186401205e-12	0.0	6.017931240978447e-14	1.832213494854104e-09	4.544448480087767e-12	6.685911544278014e-14	0.0	4.427994471301405e-07	6.920942989702031e-12	6.0407618255216404e-12	4.502144697825854e-12	1.7597479814438913e-09	6.743259366389305e-14	1.5109056944371105e-09	4.4610727417904365e-12	1.5018419807877359e-09	6.175016518901469e-14	1.8195674206242524e-09	6.802446773424768e-14	6.1283656840449696e-12	4.2904730862037225e-12	1.4744908855258756e-09	4.337629422901351e-12	1.8212238195558943e-09	1.9864722408429542e-09	0.0	3.869380709181274e-12	6.231148572605006e-14	5.307471645484935e-14	6.658487909020714e-14	5.9761586314580994e-12	6.75192993884871e-14	4.518638083417562e-12	4.427457756980647e-12	1.341528685609354e-09	6.143297758912642e-14	6.458792246410559e-12	6.168356727851035e-14	6.165505872085872e-14	6.238760544146871e-14	6.656482370448162e-14	4.536423070282113e-12	6.277680308498526e-12	4.618488916274396e-12	6.180109471905495e-14	5.092000794848092e-09	3.400137213491061e-07	1.2200543127962716e-09	4.534725633115614e-12	2.03964197917611e-09	6.596724793451738e-12	3.325888460727938e-05	4.453675803612329e-12	6.931919396128767e-12	4.050724452288167e-12	0.0	4.291793591754989e-12	4.20432904749142e-12	2.903440839932523e-05	6.666999668481989e-12	1.8254911540393808e-09	0.0	0.0	5.203306724628705e-14	6.201838775409265e-14	6.902639962150834e-12	6.76622206966665e-14	4.492213638418972e-12	6.507229831899096e-14	4.289675836312242e-12	1.1417283362899636e-09	6.1472474539007e-12	6.196943427149973e-14	5.567415393419434e-09	3.658725864978102e-07	6.264500379372332e-12	0.0	10.881258792012357	6.570190619769236e-12	1.7959672403051542e-09	6.272525095065367e-12	4.248217913135384e-12	6.56518621502589e-12	1.826188353131967e-09	6.59339355161932e-12	4.4639078116778835e-12	5.078274445110977e-14	4.5077643701154075e-12	4.525735488151595e-12	1.4799202673628479e-09	7.003203445062878e-12	5.980158259332155e-14	5.2970907052193475e-14	6.14254593801042e-14	6.426189274184719e-14
F0	S3	1.960921123471596e-05	2.9307948409940584e-05	1.9239585445133022e-05	3.027268939055426e-08	0.0	2.053709759232553e-05	0.060865905560411396	2.750729704425681e-08	0.05589327809636863	0.00028494040241652	2.4677026853378407e-08	0.05543999240751776	0.0	0.0003237389709328311	2.973104153330621e-05	0.0002618733387856933	0.06911428067745685	2.571868538489653e-08	0.0	0.00022874241706147275	0.06211174996053425	3.1655149855568775e-08	0.056261162376155284	4.279204627929956e-08	2.0999413570615003e-05	1.9260574964110545e-05	0.05965153177046076	2.4502811630339556e-05	0.0	0.06534774984036451	0.0579088984863585	0.0005234785768304713	3.212986530233825e-08	3.631180997870541e-08	5.0712987687186605e-08	2.659297934007723e-05	2.9514597874047482e-08	1.929480515349264e-05	2.5759332049044126e-05	0.06695892540324205	2.7238478255093632e-08	3.0204220845400992e-05	2.800086835075968e-08	0.0	3.1405084079046454e-08	1.147070957745855e-07	2.178730150323401e-05	1.6083884353450562e-05	2.178632296548645e-05	0.0	0.06395539188319097	361.03409577590395	0.06499740181852691	2.496576596839018e-05	0.05724043513211121	5.666817194979165e-05	2960.4959933337946	2.1934895081195486e-05	0.00032354375782118154	1.994079445116961e-05	0.0613416814254866	2.9849100916285106e-05	1.9097167294575705e-05	2972.9736316391177	0.00013302083994644733	0.0	0.0	0.0006673020721108764	3.847880792547832e-08	0.0	0.0003259330469154305	3.012091404721506e-08	2.003045326539849e-05	1.1649637957618488e-07	2.043481375532811e-05	0.0	2.06914753189009e-05	3.1489362864142974e-08	0.05878433658893815	0.0	2.125006849439779e-05	0.0	0.0	2.763751559200513e-05	0.05580271889129219	2.68067620400889e-05	2.0398058358411196e-05	5.723883399866806e-05	0.05548716223407877	3.175546360294718e-05	2.0007316623195527e-05	4.6766590038282587e-08	0.00027694926552257763	4.159426775066563e-05	0.061188230697453605	0.0003287184557590973	2.677881168452918e-08	3.125053621374284e-08	3.2340364346755046e-08	8.298678064254122e-08
F0	S4	0.2047644973266694	0.1371428848941613	0.26079344089921025	2.072526676835583e-06	2993.9891004918345	0.11542865411321473	2993.9827362054994	2.1552174994576402e-06	3029.7805599904145	0.8381372850010144	2.1379001366310353e-06	3030.2988457346687	0.0	0.9019849244159014	0.14901936759053383	0.7834958751514804	2821.6091209897804	2.1534998819203315e-06	2994.0285321610118	0.7062115338301631	2993.5530863671434	2.148485363057198e-06	3029.879353854674	1.7562466440330826e-06	0.2049983276316269	0.11683439797514883	3020.0911396318184	0.1361839403756511	3030.2898752103038	2983.0870071663517	3040.7013945100834	1.1919374526527111	2.1564151784556694e-06	2.117936351675161e-06	2.198544860588825e-06	0.2410073322475518	2.1359965220529153e-06	0.11791783466616373	0.14618606111837218	2920.6300898825634	0.0	0.126307089623192	2.1513646712608198e-06	0.0	2.0304166587366207e-06	1.2122522771188934e-06	0.09913505389625162	0.10856987225586494	0.0988461010429859	2.1666167852933355e-06	3005.963893007123	0.0	2913.7573121216947	0.3149735756271291	3032.8190425427742	0.2589103535250934	0.0	0.09815458549321465	0.9011821960354763	0.2941164925649077	2992.837673787721	0.13851830427304446	0.20299264386738428	0.0	0.41648755258229175	3029.8041619323394	0.0	0.0	2.1121076986112573e-06	2.261700133936026e-06	0.8995726624879875	2.1854021068058825e-06	0.11741351556390726	1.2058394332307152e-06	0.11994189082846861	2979.5148949055056	0.12256359895937959	2.139553788506517e-06	3038.8414304011026	0.0	0.11901724235503677	0.31942125107548797	0.0	0.1485261898168199	3029.7858101174716	0.14263386574689443	0.1199437154029185	0.2617909860213836	3030.1780721913015	0.14226552354427455	0.31598264687736205	2.1786861063926855e-06	0.8245595291374083	0.17137090014580156	3020.238952335699	0.9060941422774164	2.1433888436078397e-06	2.0882738954366856e-06	0.0	1.173070627483066e-06
F0	S5	0.0	0.0002438411699013207	0.00011401112134214067	1.1625691774098959e-08	0.0	6.608969429914998e-05	0.0	1.1762731896689266e-08	0.4192755449369755	7.159061067863431e-05	2.694807242043428e-08	0.0	2834.137890505113	0.0004514847452375726	0.0003304995681889326	6.612406375701192e-05	0.48143954831969876	2.8175083665829865e-08	0.0	5.419626431419645e-05	0.4587804135759501	0.0	0.41229548748548644	2.292748144500114e-08	0.00042469933661445984	7.567209254284195e-05	0.0	0.0	0.0	0.0	0.0	0.00014891769818713708	0.0	1.1819400144611801e-08	2.5662889248069656e-08	0.0004216406403731015	2.728073443783756e-08	7.417115933131226e-05	7.63709348212948e-05	0.5403441442996868	0.0	0.0	1.1982793804108842e-08	0.0	0.0	1.2266911104908562e-08	3.0045696011399337e-05	0.0003583108602691241	3.0136954377059387e-05	0.0	0.0	2623.922980343962	0.0	0.0	0.6866854293135944	0.0	0.0	2.863073464861791e-05	0.0004525746214119737	0.00012143323395248435	0.4590757749790763	0.0	0.0	0.0	0.0001483884957402858	0.4083256450134241	0.0	0.0	1.1777778384506039e-08	0.0	0.0004454618529915524	2.7640511673667963e-08	6.726300256063013e-05	1.225311841583427e-08	0.0	0.4647387285482287	0.0003254504679621274	0.0	0.0	2814.759272978959	0.0003513113831447999	0.0	0.0	0.0	0.4137488847149255	0.0003552777879407067	0.0	0.0	0.0	0.0	0.0	1.3781735559415122e-08	7.392053889668736e-05	2.9062772530494257e-05	0.41362374527248624	0.0004597342720044169	1.1659309377141313e-08	0.0	0.0	1.2298272247381722e-08
F0	S6	2678.1869896043586	2608.0882900474157	2710.035213742089	0.012587983563040648	0.0	2627.476335690641	0.0	0.012152757479100908	0.0	2706.90358682708	0.011697644427234071	0.0	0.0	2714.4362422358436	2639.5092270706637	2696.1338992686274	0.0	0.011559717117041847	0.0	2669.8091909300006	0.0	0.0	0.0	0.014086808292970354	2684.3761773262277	2641.3875894865005	0.0	2632.0243596617215	0.0	0.0	0.0	2796.7888387934595	0.0	0.0	0.0	2703.0054020850953	0.0	2643.243775865855	2643.2482478706847	0.0	0.01215060477530661	2559.5820068039643	0.012341909691943813	0.0	0.013189611220181068	0.0	2548.393740191662	2652.365837820236	2548.3940331709064	0.012224499870844787	0.0	0.0	0.0	2749.2143461839846	0.0	2658.661595868406	0.0	2547.690339579093	2714.4353490113335	2748.827200817227	0.0	2586.7320100321285	2694.3895233210815	0.0	2588.486678033954	0.0	0.0	2797.732545942954	0.0	0.014369228069971731	2714.480084127369	0.0	2628.7091094874218	0.0	2631.408567644632	0.0	2653.1623861677635	0.0	0.0	0.0	2651.161950563852	2749.5643696616116	0.0	2653.5223408558436	0.0	2653.6353879578432	2630.730339004696	2658.820972191243	0.0	2598.9314124975103	2750.126319025902	0.014853258569863304	2706.8716124520533	2560.6023169680143	0.0	2714.4777901356465	0.012178226572488422	0.012761207708948454	0.0	0.01810425531303367
F0	S7	0.0	2.7620620921654097e-13	0.0	0.0	0.0	3.0828583403802716e-13	0.0	1.6002595803912e-14	0.0	0.0	0.0	2.928510681851404e-12	0.0	0.0	0.0	1.3458863437961273e-13	1.7600072110382118e-12	1.7709120768268633e-14	0.0	9.866942026302194e-14	0.0	0.0	0.0	0.0	0.0	0.0	2.5694652700488895e-12	0.0	0.0	0.0	0.0	0.0	1.5890068745205727e-14	0.0	0.0	6.748040816547776e-13	1.7728914612908942e-14	0.0	3.4499247671886954e-13	1.6203380718027775e-12	0.0	0.0	0.0	1.577157747351536e-14	8.969467974110345e-15	0.0	8.750301698179228e-14	0.0	8.498512077398816e-14	0.0	1.6757897237201488e-11	0.0	0.0	6.828578730783408e-13	0.0	5.119623395967638e-13	0.0	0.0	0.0	6.63288717892285e-13	2.278029351715987e-12	1.5220129330546579e-13	0.0	0.0	1.2719324118913674e-13	0.0	0.0	0.0	1.4054977111931247e-14	1.7076150549867407e-14	0.0	1.7104010925571723e-14	3.1602400631267765e-13	0.0	3.605593654857606e-13	0.0	0.0	1.4347173203789862e-14	0.0	0.0	0.0	0.0	0.0	5.016029594677479e-13	2.8255073027452277e-12	0.0	3.5513669966422263e-13	5.036448296235795e-13	0.0	2.288947661914953e-13	7.10648474835874e-13	0.0	1.636698341426825e-13	0.0	2.441446525997273e-12	0.0	1.4380002021269372e-14	1.484639132579346e-14	0.0	1.3663154309467432e-14
F0	S8	0.0	0.0	3.6182266276634322e-09	0.0	0.0	0.0	3.641848170251946e-06	0.0	0.0	3.2907123205338616e-09	0.0	0.0	0.0	3.8406601566540264e-09	3.61691980299062e-09	0.0	4.597871074891308e-06	4.85623359494906e-12	0.0	0.0	3.55208073893989e-06	0.0	3.3099250725235135e-06	4.89910388078779e-12	3.921832703363843e-09	0.0	3.2303973347323526e-06	3.776672566723713e-09	0.0	4.031357944295892e-06	0.0	0.0	0.0	0.0	5.1728616000671e-12	3.933014365065061e-09	4.883684130001578e-12	3.626821092983639e-09	0.0	0.0	7.312776261374016e-12	3.0192226418053163e-09	0.0	0.0	0.0	7.798115308044504e-12	3.0269193443594363e-09	0.0	0.0	0.0	1.0001856500427217e-05	0.0	0.0	0.0	0.0	0.0	0.0	3.0385507602189742e-09	3.832873605087445e-09	3.4788815224701003e-09	0.0	3.4031655719831997e-09	3.5512159636810305e-09	0.0	0.0	0.0	0.0	0.0	7.38121555763632e-12	7.623500701022161e-12	0.0	0.0	3.621188258874874e-09	7.831021560180909e-12	0.0	0.0	3.526555028569365e-09	7.351507410957615e-12	9.848304557652589e-06	0.0	3.591035445546812e-09	0.0	0.0	0.0	0.0	0.0	0.0	3.68074913337812e-09	0.0	0.0	0.0	0.0	0.0	2.9414081491041484e-09	3.145904424951526e-06	0.0	7.228071046799891e-12	7.37220301597312e-12	0.0	7.819951783780575e-12
F0	S9	0.0	4.731961647130485e-09	6.2231645170266345e-09	2.273210017110517e-11	0.0	4.952356798645625e-09	0.0	0.0	0.0	2.7634703710133504e-09	2.199569985407386e-11	0.0	0.0017194113949592347	0.0	5.395740840772379e-09	2.602215937968484e-09	1.886345946799708e-06	2.264142809818676e-11	0.0	0.0	0.0	2.3346120340992433e-11	0.0	2.707743745991291e-11	6.575942405509352e-09	5.169571856023959e-09	0.0	0.0	1.69990004980606e-06	1.7217890603297348e-06	0.0	3.4804540915149194e-09	0.0	0.0	0.0	6.1457496294113154e-09	2.366035801351547e-11	0.0	4.9620832007908336e-09	0.0	0.0	3.6410571184246666e-09	0.0	0.0	2.32712142527345e-11	0.0	3.456959448042009e-09	6.093463788446931e-09	3.3570939988541643e-09	0.0	0.0	0.0	0.0	0.0	1.6727223809429173e-06	4.513324694825849e-09	0.0	3.324627833995762e-09	2.963142251881315e-09	6.420853092084892e-09	0.0	0.0	0.0	0.0	2.257554282170019e-09	0.0	0.0	0.0	0.0	0.0	2.864281843271023e-09	2.365916549335129e-11	0.0	4.6472403441018097e-11	0.0	1.7758578515434721e-06	0.0	0.0	0.0	0.0	5.889384385257182e-09	0.0	0.0	5.479945523226407e-09	0.0	5.599020427179458e-09	0.0	0.0	0.0	4.31942714226066e-09	6.6551469541862655e-09	0.0	0.0	0.0	0.0	2.9280193201897174e-09	2.156580318842175e-11	2.3737208976971936e-11	0.0	3.93779189400028e-11
